food_item,fat_g,satfat_g,carbs_g,protein_g,fiber_g,energy_kcal_calculated
"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 1/8"" fat, select, raw",0.0455,0.017405857740585777,0.0,0.25328351449275366,0.0,0.14484060868599358
"Beef, chuck, clod roast, separable lean only, trimmed to 1/4"" fat, all grades, cooked, roasted",0.0675,0.022426778242677827,0.0,0.29846014492753625,0.0,0.18460513162279238
"Beef, shoulder steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",0.0582,0.02541841004184101,0.0,0.323822463768116,0.0,0.18527157614128625
"Beef, chuck, clod steak, separable lean only, trimmed to 1/4"" fat, all grades, cooked, braised",0.0704,0.023755230125523014,0.0,0.3322010869565218,0.0,0.20071087415306008
"Beef, chuck, mock tender steak, separable lean and fat, trimmed to 0"" fat, USDA choice, cooked, broiled",0.0572,0.01800209205020921,0.0,0.2913269927536232,0.0,0.17149838942574697
"Beef, chuck, clod roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",0.0876,0.03503138075313808,0.0,0.3091032608695653,0.0,0.20881928246140175
"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",0.061399999999999996,0.02763598326359833,0.0,0.32167119565217395,0.0,0.18760413195601466
"Beef, plate, inside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",0.12050000000000001,0.048807531380753146,0.0,0.2958559782608696,0.0,0.23658780406531157
"Beef, plate, outside skirt steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, broiled",0.17129999999999998,0.07408995815899583,0.0,0.2661911231884059,0.0,0.2756858824836166
"Beef, shoulder steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0.068,0.030449790794979083,0.0,0.32031250000000006,0.0,0.19371320670887482
"Beef, ground, 95% lean meat / 5% fat, raw",0.05,0.022824267782426782,0.0,0.24241394927536236,0.0,0.14506275685882483
"Beef, ground, 95% lean meat / 5% fat, patty, cooked, broiled",0.068,0.031129707112970716,0.0,0.2976675724637681,0.0,0.1848272797956237
"Beef, ground, 95% lean meat / 5% fat, patty, cooked, pan-broiled",0.05940000000000001,0.027081589958159,0.0,0.29211956521739135,0.0,0.17405309341330666
"Beef, ground, 90% lean meat / 10% fat, patty, cooked, pan-broiled",0.1068,0.04381799163179917,0.0,0.28543931159420294,0.0,0.2188159502388093
"Beef, ground, 90% lean meat / 10% fat, crumbles, cooked, pan-browned",0.1204,0.0492887029288703,0.0,0.3221240942028986,0.0,0.24680662001555037
"Beef, ground, 90% lean meat / 10% fat, loaf, cooked, baked",0.111,0.04576359832635984,0.0,0.30140398550724645,0.0,0.22925691436187937
"Beef, ground, 85% lean meat / 15% fat, raw (Includes foods for USDA's Food Distribution Program)",0.15,0.05978033472803348,0.0,0.2104846014492754,0.0,0.23258913695434855
"Beef, ground, 80% lean meat / 20% fat, patty, cooked, broiled",0.1778,0.07075313807531382,0.0,0.29155344202898553,0.0,0.2921248472731312
"Beef, ground, 80% lean meat / 20% fat, patty, cooked, pan-broiled",0.1594,0.06306485355648536,0.0,0.27219202898550726,0.0,0.2661335110518716
"Beef, ground, 80% lean meat / 20% fat, crumbles, cooked, pan-browned",0.1736,0.06847280334728034,0.0,0.3057065217391305,0.0,0.29345773631011884
"Beef, ground, 80% lean meat / 20% fat, loaf, cooked, baked",0.1617,0.06442468619246862,0.0,0.2858922101449276,0.0,0.2737976230145507
"Beef, ground, 75% lean meat / 25% fat, loaf, cooked, baked",0.165,0.06648535564853557,0.0,0.27807971014492755,0.0,0.27401977118738197
"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, raw",0.042,0.01624476987447699,0.0,0.2550951086956522,0.0,0.14206375652560257
"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, select, raw",0.0593,0.022918410041841007,0.0,0.2497735507246377,0.0,0.15728090636454514
"Beef, top sirloin, steak, separable lean only, trimmed to 1/8"" fat, select, raw",0.0354,0.013671548117154812,0.0,0.2521512681159421,0.0,0.13428857047650783
"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, grilled",0.057300000000000004,0.022834728033472803,0.0,0.3333333333333334,0.0,0.18804842830167723
"Beef, round, bottom round , roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",0.0467,0.016820083682008373,0.0,0.3221240942028986,0.0,0.17305342663556594
"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, select, cooked, roasted",0.041100000000000005,0.014811715481171548,0.0,0.3350317028985508,0.0,0.17260913028990338
"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, select, cooked, broiled",0.04650000000000001,0.016757322175732222,0.0,0.35790307971014496,0.0,0.18693768743752084
"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, cooked, roasted",0.0471,0.016987447698744773,0.0,0.33661684782608703,0.0,0.1791625013884261
"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, all grades, raw",0.0504,0.0194979079497908,0.0,0.252830615942029,0.0,0.14961679440186604
"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",0.0839,0.03342050209205021,0.0,0.328804347826087,0.0,0.2129290236587804
"Beef, tenderloin, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",0.0652,0.025230125523012556,0.0,0.25045289855072467,0.0,0.16350105520382094
"Beef, short loin, top loin, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",0.0709,0.028242677824267787,0.0,0.3317481884057972,0.0,0.201044096412307
"Beef, short loin, top loin steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",0.051500000000000004,0.01992677824267783,0.0,0.2596240942028986,0.0,0.15339331333999778
"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, cooked, broiled",0.0545,0.019644351464435147,0.0,0.36028079710144933,0.0,0.19582361435077197
"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",0.0409,0.014633891213389124,0.0,0.25939764492753625,0.0,0.14261912695768078
"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",0.0837,0.03315899581589959,0.0,0.39311594202898553,0.0,0.2379206931022992
"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, choice, cooked, braised",0.0679,0.02690376569037657,0.0,0.37511322463768126,0.0,0.21503943130067754
"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",0.0338,0.012112970711297072,0.0,0.2590579710144928,0.0,0.13539931134066424
"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, choice, raw",0.0478,0.0171234309623431,0.0,0.2569067028985508,0.0,0.1486171276241253
"Soup, wonton, Chinese restaurant",0.0026000000000000003,0.0006485355648535566,0.0525,0.023550724637681163,0.002531645569620253,0.03521048539375764
"Soup, ramen noodle, dry, any flavor, reduced fat, reduced sodium",0.025,0.0,0.7095,0.12330163043478264,0.03417721518987342,0.38864822836832164
"Sauce, duck, ready-to-serve",0.0013000000000000002,0.0005334728033472804,0.6066,0.00407608695652174,0.007594936708860759,0.2723536598911474
"Sauce, salsa, verde, ready-to-serve",0.0089,0.0,0.0636,0.012794384057971016,0.024050632911392405,0.04220815283794291
"Sauce, steak, tomato based",0.0023,0.0,0.22039999999999998,0.01415307971014493,0.0189873417721519,0.10574253026768855
"Sauce, tartar, ready-to-serve",0.167,0.03486401673640168,0.133,0.011322463768115944,0.006329113924050633,0.2304787293124514
"Sauce, barbecue, SWEET BABY RAY'S, original",0.0043,0.0003870292887029289,0.4608,0.010756340579710146,0.016455696202531647,0.21326224591802734
"Sauce, barbecue, BULL'S-EYE, original",0.0067,0.0010564853556485358,0.3995,0.01030344202898551,0.012658227848101266,0.18827057647450848
"Sauce, barbecue, KC MASTERPIECE, original",0.005200000000000001,0.0,0.37920000000000004,0.011322463768115944,0.01772151898734177,0.17816283461068533
"Sauce, barbecue, OPEN PIT, original",0.0141,0.0,0.2945,0.004981884057971015,0.006329113924050633,0.14683994224147506
Wasabi,0.109,0.02124476987447699,0.46130000000000004,0.025249094202898555,0.07721518987341772,0.32378096190158834
"Dip, bean, original flavor",0.037000000000000005,0.005533472803347281,0.1589,0.06159420289855074,0.06202531645569621,0.1317338664889481
"Sauce, horseradish",0.5089,0.08611924686192471,0.1005,0.01234148550724638,0.012658227848101266,0.5582583583250028
"Dip, FRITO'S, bean, original flavor",0.037000000000000005,0.005533472803347281,0.1589,0.06159420289855074,0.06202531645569621,0.1317338664889481
"Cookie, vanilla with caramel, coconut, and chocolate coating",0.258,0.18514644351464438,0.6409999999999999,0.03962862318840581,0.055696202531645575,0.5582583583250028
"Cookie, with peanut butter filling, chocolate-coated",0.353,0.20083682008368203,0.529,0.09171195652173914,0.04430379746835443,0.6239031433966457
"Cookies, animal, with frosting or icing",0.24100000000000002,0.16945606694560672,0.7009000000000001,0.03396739130434783,0.01139240506329114,0.5657003221148507
"Crackers, multigrain",0.204,0.034518828451882845,0.6759999999999999,0.0803894927536232,0.04430379746835443,0.5358213928690436
"Cake, snack cakes, not chocolate, with icing or filling, low-fat, with added fiber",0.11140000000000001,0.03883891213389122,0.743,0.04200634057971015,0.18860759493670887,0.4579584582916806
"Cookies, brownies, commercially prepared, reduced fat, with added fiber",0.0968,0.028933054393305443,0.6158,0.03136322463768117,0.14050632911392405,0.3826502277018772
"Cookies, chocolate sandwich, with creme filling, reduced fat",0.13240000000000002,0.030763598326359835,0.7617,0.03328804347826087,0.03670886075949367,0.48383872042652454
"Cookies, oatmeal sandwich, with creme filling",0.1829,0.0546652719665272,0.5562,0.02955163043478261,0.03291139240506329,0.44151949350216596
"Cookies, peanut butter, commercially prepared, sugar free",0.3103,0.09017782426778244,0.5052000000000001,0.11707427536231886,0.043037974683544304,0.5805842496945464
"Bread, chapati or roti, plain, commercially prepared",0.0745,0.020428870292887032,0.4636,0.12737771739130438,0.06202531645569621,0.3304454070865267
"Bread, naan, plain, commercially prepared, refrigerated",0.0565,0.014571129707112973,0.5043,0.10892210144927537,0.027848101265822787,0.3232255914695102
"Crackers, standard snack-type, with whole wheat",0.1784,0.04544979079497908,0.6837000000000001,0.08254076086956523,0.06202531645569621,0.514495168277241
"Cookies, coconut macaroon",0.2255,0.2102405857740586,0.6122,0.03419384057971015,0.06455696202531645,0.5108297234255248
"Crackers, sandwich-type, peanut butter filled, reduced fat",0.16670000000000001,0.029058577405857745,0.6349,0.0943161231884058,0.03544303797468354,0.4857269798955904
"Bread, cinnamon",0.0529,0.0,0.44380000000000003,0.0798233695652174,0.04430379746835443,0.2813506608908142
"Bread, wheat, sprouted",0.0,0.0,0.33880000000000005,0.14900362318840582,0.0670886075949367,0.20904143063423303
"Bread, wheat, sprouted, toasted",0.0,0.0,0.3682,0.161911231884058,0.07215189873417721,0.22714650671998224
"Bagels, multigrain",0.0124,0.0,0.4747,0.11209239130434785,0.07848101265822785,0.26724425191602796
"Pancakes, whole wheat, dry mix, incomplete",0.013200000000000002,0.0,0.7411,0.11922554347826088,0.1,0.38920359880039984
"Crackers, toast thins, low sodium",0.1613,0.03374476987447699,0.6766,0.07302989130434784,0.12278481012658227,0.49050316561146284
"Crackers, whole grain, sandwich-type, with peanut butter filling",0.2118,0.04733263598326361,0.5459,0.15987318840579712,0.1189873417721519,0.5170498722648006
"Crackers, water biscuits",0.0714,0.0,0.7281000000000001,0.08084239130434784,0.08987341772151898,0.4266355659224703
"Cookies, gluten-free, chocolate sandwich, with creme filling",0.1789,0.08268828451882847,0.7603,0.024796195652173916,0.03164556962025317,0.5263800955237143
"Cookies, gluten-free, chocolate wafer",0.3042,0.16003138075313808,0.6282,0.04596920289855073,0.020253164556962026,0.6012440297678551
"Cookies, gluten-free, lemon wafer",0.24180000000000001,0.10984309623430963,0.7439,0.0,0.0,0.5722536932133734
"Cookies, gluten-free, vanilla sandwich, with creme filling",0.2047,0.0732845188284519,0.7461,0.03011775362318841,0.006329113924050633,0.5479284682883483
"Rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",0.0265,0.0022489539748953976,0.5047,0.03781702898550725,0.06455696202531645,0.2655781406197934
"Rolls, gluten-free, whole grain, made with tapioca starch and brown rice flour",0.11599999999999999,0.01444560669456067,0.4429,0.13360507246376815,0.14177215189873416,0.3652115961346218
"Cookies, oatmeal, reduced fat",0.10039999999999999,0.042782426778242684,0.6462000000000001,0.04551630434782609,0.20379746835443038,0.40530934133066754
"Cookies, chocolate cream covered biscuit sticks",0.225,0.13163179916317994,0.5108,0.11322463768115944,0.06329113924050633,0.4962790181050761
"Cookies, Marie biscuit",0.1058,0.055345188284518836,0.7054,0.0798233695652174,0.04430379746835443,0.45051649450183273
"Cookies, vanilla sandwich with creme filling, reduced fat",0.1042,0.03321129707112971,0.7816,0.04721467391304349,0.026582278481012658,0.4699544596245696
"Beverages, carbonated, tonic water",0.0,0.0,0.08800000000000001,0.0,0.0,0.03909807841830501
"Beverages, Energy drink, RED BULL, sugar free, with added caffeine, niacin, pantothenic acid, vitamins B6 and B12",0.0008,0.0,0.006999999999999999,0.002830615942028986,0.0,0.004998333888703766
"Beverages, carbonated, root beer",0.0,0.0,0.106,0.0,0.0,0.04709541264023103
"Alcoholic Beverage, wine, table, red, Gamay",0.0,0.0,0.023799999999999998,0.0007925724637681161,0.0,0.010885260468732645
"Beverages, chocolate drink, milk and soy based, ready to drink, fortified",0.0169,0.004414225941422594,0.17300000000000001,0.04778079710144928,0.016455696202531647,0.11251804953904254
"Beverages, chocolate malt powder, prepared with 1% milk, fortified",0.0097,0.0065899581589958164,0.08810000000000001,0.03759057971014493,0.0,0.06353437742974564
"Beverages, carbonated, limeade, high caffeine",0.0011,0.0,0.041100000000000005,0.0,0.0,0.019326891036321226
"Beverages, carbonated, low calorie, cola or pepper-types, with sodium saccharin, contains caffeine",0.0,0.0,0.001,0.0,0.0,0.00044429634566255696
"Beverages, coffee, ready to drink, vanilla, light, milk based, sweetened",0.010700000000000001,0.0,0.042699999999999995,0.02423007246376812,0.0,0.039209152504720644
"Beverages, Lemonade fruit juice drink light, fortified with vitamin E and C",0.0,0.0,0.05,0.0,0.0,0.022214817283127845
"Beverages, chocolate-flavor beverage mix, powder, prepared with whole milk",0.032400000000000005,0.019456066945606698,0.11960000000000001,0.036571557971014496,0.005063291139240506,0.09985560368765968
"Beverages, coffee, ready to drink, milk based, sweetened",0.0138,0.0,0.126,0.022418478260869568,0.0,0.07852937909585694
"Beverages, coffee, brewed, breakfast blend",0.0,0.0,0.0017000000000000001,0.003396739130434783,0.0,0.002110407641897145
"Beverages, Clam and tomato juice, canned",0.002,0.0,0.1095,0.006793478260869566,0.005063291139240506,0.053315561479506834
"Beverages, tea, green, ready to drink, ginseng and honey, sweetened",0.0018,0.0,0.0716,0.0,0.0,0.03365544818393869
"Beverages, The COCA-COLA company, Minute Maid, Lemonade",0.0,0.0,0.1208,0.0,0.0,0.053648783738753744
"Beverages, tea, green, ready-to-drink, diet",0.0,0.0,0.009300000000000001,0.0,0.0,0.004109741197378652
"Beverages, Cocoa mix, no sugar added, powder",0.03,0.018587866108786613,0.7193,0.17538496376811596,0.09493670886075949,0.418416083527713
"Cocoa mix, NESTLE, Rich Chocolate Hot Cocoa Mix",0.15,0.10460251046025106,0.75,0.03396739130434783,0.05063291139240506,0.49650116627790736
"Beverages, tea, black, ready-to-drink, lemon, sweetened",0.0022,0.0,0.10800000000000001,0.0,0.0,0.050205487059868936
"Beverages, coffee, brewed, prepared with tap water, decaffeinated",0.0,2.092050209205021e-05,0.0,0.0011322463768115945,0.0,0.00044429634566255696
"Beverages, coffee, brewed, prepared with tap water",0.0002,2.092050209205021e-05,0.0,0.0013586956521739132,0.0,0.0007775186049094746
"Beverages, coffee, brewed, espresso, restaurant-prepared",0.0018,0.0009623430962343097,0.0167,0.0013586956521739132,0.0,0.009774519604576253
"Beverages, tea, black, ready-to-drink, lemon, diet",0.0,0.0,0.0022,0.0,0.0,0.000999666777740753
"Beverages, coffee, instant, regular, powder",0.005,0.002060669456066946,0.7540000000000001,0.1381340579710145,0.0,0.3942019326891036
"Beverages, coffee, instant, decaffeinated, prepared with water",0.0,1.0460251046025105e-05,0.0043,0.0013586956521739132,0.0,0.002443629901144063
"Beverages, OCEAN SPRAY, Cranberry-Apple Juice Drink, bottled",0.0,1.0460251046025105e-05,0.1368,0.0032835144927536235,0.007594936708860759,0.06209041430634233
"Beverages, OCEAN SPRAY, Diet Cranberry Juice",0.0,1.0460251046025105e-05,0.008,0.0007925724637681161,0.007594936708860759,0.003887593024547373
"Beverages, coffee, instant, with chicory",0.002,0.0007426778242677825,0.789,0.10529891304347828,0.006329113924050633,0.3938687104298567
"Beverages, KRAFT, coffee, instant, French Vanilla Cafe",0.192,0.04811715481171548,0.746,0.02830615942028986,0.01772151898734177,0.5344885038320559
"Beverages, OCEAN SPRAY, Cran Raspberry Juice Drink",0.0,1.0460251046025105e-05,0.11960000000000001,0.0031702898550724644,0.007594936708860759,0.054426302343663226
"Beverages, OCEAN SPRAY, Cran Lemonade",0.0,1.0460251046025105e-05,0.1112,0.0007925724637681161,0.007594936708860759,0.04976119071420637
"Beverages, OCEAN SPRAY, Diet Cran Cherry",0.0,1.0460251046025105e-05,0.006999999999999999,0.002377717391304348,0.007594936708860759,0.003998667110963012
"Beverages, cranberry-grape juice drink, bottled",0.001,0.0003451882845188285,0.14,0.002264492753623189,0.0012658227848101266,0.06408974786182384
"Cranberry juice cocktail, bottled",0.001,9.414225941422595e-05,0.1352,0.0,0.0,0.06109074752860158
"Cranberry juice cocktail, bottled, low calorie, with calcium, saccharin and corn sweetener",0.0001,0.0,0.046,0.00022644927536231887,0.0,0.0206597800733089
"Beverages, Eggnog-flavor mix, powder, prepared with whole milk",0.0302,0.017792887029288707,0.142,0.03317481884057972,0.0,0.10629790069976675
"Alcoholic beverages, beer, higher alcohol",0.0,0.0,0.0027,0.01019021739130435,0.0,0.005220482061535044
"Beverages, Malt liquor beverage",0.0,0.0,0.0,0.00396286231884058,0.0,0.001555037209818949
"Alcoholic beverages, wine, rose",0.0,0.0,0.038,0.00407608695652174,0.0,0.018438298344996114
"Beverages, OCEAN SPRAY, Cran Pomegranate",0.0001,1.0460251046025105e-05,0.12560000000000002,0.0007925724637681161,0.007594936708860759,0.05620348772631345
"Beverages, tea, green, brewed, decaffeinated",0.0,0.0,0.0,0.0,0.0,0.0
"Beverages, tea, green, ready to drink, unsweetened",0.0,0.0,0.0,0.0,0.0,0.0
"Beverages, citrus fruit juice drink, frozen concentrate",0.001,7.322175732217574e-05,0.402,0.013586956521739132,0.002531645569620253,0.18493835388203933
"Beverages, citrus fruit juice drink, frozen concentrate, prepared with water",0.0003,2.092050209205021e-05,0.1142,0.0038496376811594213,0.0012658227848101266,0.05253804287459735
"Beverages, fruit punch drink, without added nutrients, canned",0.0,0.0,0.11970000000000001,0.0,0.0,0.05320448739309119
"Beverages, Tropical Punch, ready-to-drink",0.0,0.0,0.025,0.0,0.0,0.011107408641563923
"Beverages, grape drink, canned",0.0,0.0,0.1572,0.0,0.0,0.06986560035543707
"Beverages, tea, green, brewed, regular",0.0,0.0,0.0,0.0024909420289855075,0.0,0.000999666777740753
"Beverages, tea, instant, lemon, with added ascorbic acid",0.003,0.0003870292887029289,0.976,0.006793478260869566,0.0,0.43929801177385314
"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 86 proof",0.0,0.0,0.001,0.0,0.0,0.00044429634566255696
"Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 90 proof",0.0,0.0,0.0,0.0,0.0,0.0
"Carbonated beverage, chocolate-flavored soda",0.0,0.0,0.107,0.0,0.0,0.04753970898589359
"Beverages, water, bottled, non-carbonated, EVIAN",0.0,0.0,0.0,0.0,0.0,0.0
"Beverages, Powerade Zero Ion4, calorie-free, assorted flavors",0.0,0.0,0.0,0.0,0.0,0.0
"Beverages, WENDY'S, tea, ready-to-drink, unsweetened",0.0,0.0,0.0,0.0024909420289855075,0.0,0.000999666777740753
"Alcoholic Beverage, wine, table, red, Merlot",0.0,0.0,0.025099999999999997,0.0007925724637681161,0.0,0.011440630900810841
"Water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener",0.0,0.0,0.0013000000000000002,0.0,0.0,0.0005553704320781962
"Beverages, V8 SPLASH Juice Drinks, Diet Tropical Blend",0.0,0.0,0.0126,0.0,0.0,0.005553704320781961
"Beverages, V8 V-FUSION Juices, Peach Mango",0.0,0.0,0.11380000000000001,0.004642210144927537,0.0,0.05242696878818172
"Beverages, V8 V-FUSION Juices, Strawberry Banana",0.0,0.0,0.11789999999999999,0.004642210144927537,0.0,0.05420415417083194
"Beverages, Energy Drink, Monster, fortified with vitamins C, B2, B3, B6, B12",0.0,0.0,0.1128,0.005321557971014493,0.0,0.052204820615350436
"Beverages, Energy drink, AMP, sugar free",0.0,0.0,0.0103,0.0,0.0,0.004554037543041208
"Beverages, Energy drink, ROCKSTAR",0.0022,0.0,0.127,0.0038496376811594213,0.0,0.06009108075086082
"Beverages, Energy drink, ROCKSTAR, sugar free",0.0008,0.0,0.006999999999999999,0.002830615942028986,0.0,0.004998333888703766
"Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored",0.0,0.0,0.045,0.0,0.0,0.019993335554815063
"Beverages, Horchata, as served in restaurant",0.0070999999999999995,0.0,0.1152,0.005434782608695653,0.0,0.06042430301010774
"Beverages, rice milk, unsweetened",0.0097,0.0,0.0917,0.0031702898550724644,0.0037974683544303796,0.051649450183272244
"Beverages, Energy drink, VAULT, citrus flavor",0.0,0.0,0.12990000000000002,0.0,0.0,0.0577585249361324
"Beverages, Fruit flavored drink, reduced sugar, greater than 3% fruit juice, high vitamin C, added calcium",0.0037,0.0,0.0667,0.0,0.0,0.03332222592469177
"Beverages, fruit juice drink, greater than 3% fruit juice, high vitamin C and added thiamin",0.0,0.0,0.1316,0.0014719202898550727,0.0012658227848101266,0.05909141397312007
"Beverages, tea, hibiscus, brewed",0.0,0.0,0.0,0.0,0.0,0.0
"Beverages, fruit juice drink, greater than 3% juice, high vitamin C",0.0011,0.0001778242677824268,0.1135,0.0014719202898550727,0.0012658227848101266,0.052093746528934795
"Fish, bass, striped, raw",0.0233,0.0053033472803347284,0.0,0.20074728260869568,0.0,0.10207708541597246
"Fish, bluefish, raw",0.0424,0.009571129707112972,0.0,0.22690217391304351,0.0,0.1314006442297012
"Fish, burbot, raw",0.008100000000000001,0.0017050209205020923,0.0,0.21863677536231885,0.0,0.09385760302121515
"Fish, butterfish, raw",0.0802,0.03535564853556486,0.0,0.19565217391304351,0.0,0.15694768410529825
"Fish, carp, raw",0.055999999999999994,0.011328451882845189,0.0,0.20187952898550726,0.0,0.13517716316783296
"Fish, cisco, raw",0.0191,0.00440376569037657,0.0,0.21501358695652176,0.0,0.10340997445296012
"Fish, cisco, smoked",0.11900000000000001,0.01821129707112971,0.0,0.18523550724637683,0.0,0.19160279906697766
"Fish, cod, Atlantic, raw",0.0067,0.001370292887029289,0.0,0.20165307971014496,0.0,0.08586026879928912
"Fish, cod, Atlantic, cooked, dry heat",0.0086,0.0017573221757322178,0.0,0.258491847826087,0.0,0.11007441963789848
"Fish, croaker, Atlantic, cooked, breaded and fried",0.1267,0.03635983263598327,0.07540000000000001,0.20606884057971017,0.005063291139240506,0.24103076752193714
"Fish, cusk, raw",0.0069,0.0013598326359832637,0.0,0.21501358695652176,0.0,0.09130289903365545
"Fish, mahimahi, raw",0.006999999999999999,0.0019665271966527197,0.0,0.20946557971014496,0.0,0.0891924913917583
"Fish, drum, freshwater, raw",0.0493,0.011705020920502093,0.0,0.19859601449275363,0.0,0.12717982894590693
"Fish, gefiltefish, commercial, sweet recipe",0.0173,0.004309623430962343,0.0741,0.10269474637681161,0.0,0.09052538042874597
"Fish, grouper, mixed species, raw",0.0102,0.00243723849372385,0.0,0.21942934782608697,0.0,0.09630123292235922
"Fish, grouper, mixed species, cooked, dry heat",0.013000000000000001,0.0031276150627615063,0.0,0.28125000000000006,0.0,0.12340331000777519
"Fish, haddock, raw",0.0045000000000000005,0.0009518828451882846,0.0,0.18478260869565222,0.0,0.07697434188603798
"Fish, halibut, Greenland, raw",0.1384,0.02530334728033473,0.0,0.1627038043478261,0.0,0.2021548372764634
"Crustaceans, crab, blue, canned",0.0074,0.0021025104602510466,0.0,0.20244565217391305,0.0,0.08685993557702988
"Crustaceans, crab, blue, crab cakes, home recipe",0.0752,0.015512552301255233,0.0048,0.22882699275362323,0.0,0.1670554259691214
"Crustaceans, crab, dungeness, raw",0.0097,0.001380753138075314,0.0074,0.1971240942028986,0.0,0.09030323225591469
"Crustaceans, crab, queen, raw",0.0118,0.00149581589958159,0.0,0.20946557971014496,0.0,0.09396867710763078
"Crustaceans, shrimp, mixed species, cooked, breaded and fried",0.12279999999999999,0.0218305439330544,0.11470000000000001,0.24218750000000006,0.005063291139240506,0.26879928912584694
"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)",0.017,0.00544979079497908,0.0152,0.2579257246376812,0.0,0.12495834721759413
"Crustaceans, shrimp, mixed species, canned",0.013600000000000001,0.0019665271966527197,0.0,0.23120471014492758,0.0,0.10429856714428525
"Crustaceans, shrimp, mixed species, imitation, made from surimi",0.0147,0.0030334728033472804,0.0913,0.14028532608695654,0.0,0.11029656781072976
"Mollusks, clam, mixed species, cooked, moist heat",0.0195,0.0019665271966527197,0.0513,0.28928894927536236,0.0,0.15583694324114186
"Mollusks, clam, mixed species, canned, drained solids",0.0159,0.0032322175732217577,0.059000000000000004,0.27456974637681164,0.0,0.14983894257469732
"Mollusks, clam, mixed species, canned, liquid",0.0002,2.092050209205021e-05,0.001,0.004528985507246378,0.0,0.002443629901144063
"Mollusks, oyster, eastern, wild, raw",0.0171,0.0049581589958159,0.027200000000000002,0.06465126811594203,0.0,0.05453737643007887
"Mollusks, oyster, eastern, wild, cooked, moist heat",0.0342,0.0099163179916318,0.0545,0.12930253623188406,0.0,0.10918582694657336
"Mollusks, oyster, eastern, canned",0.024700000000000003,0.006600418410041842,0.0391,0.07993659420289856,0.0,0.07341997112073753
"Mollusks, squid, mixed species, cooked, fried",0.0748,0.019644351464435147,0.0779,0.20312500000000006,0.0,0.18904809507941797
"Mollusks, whelk, unspecified, raw",0.004,0.0003242677824267783,0.0776,0.2699275362318841,0.0,0.144396312340331
"Mollusks, whelk, unspecified, cooked, moist heat",0.008,0.0006485355648535566,0.1552,0.5398550724637682,0.0,0.288792624680662
"Fish, salmon, chinook, smoked, (lox), regular",0.0432,0.009717573221757324,0.0,0.20697463768115945,0.0,0.12440297678551594
"Fish, tuna, light, canned in water, without salt, drained solids",0.008199999999999999,0.002447698744769875,0.0,0.28883605072463775,0.0,0.12151505053870933
"Fish, tuna, white, canned in oil, without salt, drained solids",0.0808,0.017259414225941423,0.0,0.300384963768116,0.0,0.19860046651116295
"Fish, tuna, white, canned in water, without salt, drained solids",0.029700000000000004,0.008284518828451885,0.0,0.2674365942028986,0.0,0.13462179273575475
"Fish, bass, freshwater, mixed species, cooked, dry heat",0.04730000000000001,0.01047071129707113,0.0,0.2737771739130435,0.0,0.15472620237698545
"Fish, cod, Pacific, cooked, dry heat (may contain additives to retain moisture)",0.005,0.001098326359832636,0.0,0.21206974637681164,0.0,0.08819282461401756
"Fish, cusk, cooked, dry heat",0.0088,0.0,0.0,0.2757019927536232,0.0,0.1169610129956681
"Fish, mahimahi, cooked, dry heat",0.009000000000000001,0.0025209205020920505,0.0,0.2685688405797102,0.0,0.11440630900810841
